id_parc;nom_usuel;puissance_parc;code_insee;nom_commune;code_dept;code_reg;date_depot_demande_autorisation;date_delivrance_avis_autorite_environnementale;date_delivrance_autorisation;date_debut_construction;date_mise_en_service;date_debut_demantelement;etat_parc;statut_admin;statut_parc;date_arrete_prefectoral_complementaire_renouvellement;renouvellement;nom_exploitant;siret;date_maj
0003014879;Projet éolien de Rembercourt;36.3;55423;REMBERCOURT SOMMAISNE;55;44;;;;2021-04-13;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003100091;Les Raffauds 2;86.6;79136;ALLOINAY;79;75;;;;2019-11-04;2020-10-08;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003100106;Ferme éolienne des Terres Noires SAS;17.6;87003;ARNAC-LA-POSTE;87;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003100106;Ferme éolienne des Terres Noires SAS;17.6;87149;SAINT-HILAIRE-LA-TREILLE;87;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003100115;CROIX CHALAIS;12.0;86159;MILLAC;86;75;;;;2021-07-26;2022-08-04;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003100117;SAS Eoliennes des Terres Rouges;15.0;86237;SAINT-PIERRE-D'EXIDEUIL;86;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003100119;Ferme eolienne de Genouille;11.0;86104;GENOUILLE;86;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003100121;SAS Parc éolien du Bois Merle;33.6;86063;CHATAIN;86;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Parc Éolien du Bois Merle;51328199800049;
0003100121;SAS Parc éolien du Bois Merle;33.6;86266;SURIN;86;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Parc Éolien du Bois Merle;51328199800049;
0003100123;Energie Eolienne de le Vigeant;15.0;86289;LE VIGEANT;86;75;;;;;2022-03-21;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003100228;Ferme eolienne des Chateliers;13.2;79083;CHEF-BOUTONNE;79;75;;;;2022-02-14;2022-12-22;;En exploitation;Autorisation;Autorisé;;Aucun;FERME EOLIENNE DES CHATELIERS;80759100300015;
0003100598;EOL D AUNIS;7.05;17080;CHAMBON;17;75;;;;2019-08-01;2020-07-08;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003100598;EOL D AUNIS;7.05;17203;LANDRAIS;17;75;;;;2019-08-01;2020-07-08;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003100720;PARC EOLIEN DE MAILHAC SUR BENAIZE;23.1;87090;MAILHAC SUR BENAIZE;87;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0003100721;PARC EOLIEN DE ROUSSAC & ST JUNIEN LES C;15.0;87155;SAINT-JUNIEN-LES-COMBES;87;75;;;;2019-11-05;2021-05-01;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003100721;PARC EOLIEN DE ROUSSAC & ST JUNIEN LES C;15.0;87128;SAINT-PARDOUX-LE-LAC;87;75;;;;2019-11-05;2021-05-01;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003100951;GATINEAU;8.8;79106;COUTURE-D'ARGENSON;79;75;;;;2023-09-04;2024-04-17;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003101125;Ferme eolienne du Briou;8.8;17188;HAIMPS;17;75;;;;2022-09-07;2023-02-24;;En exploitation;Autorisation;Autorisé;;Aucun;FERME EOLIENNE DU BRIOU;80369264900012;
0003101125;Ferme eolienne du Briou;8.8;17223;MASSAC;17;75;;;;2022-09-07;2023-02-24;;En exploitation;Autorisation;Autorisé;;Aucun;FERME EOLIENNE DU BRIOU;80369264900012;
0003101276;Parc éolien de Cerisou;24.0;86255;SAVIGNE;86;75;;;;2021-08-02;2022-09-26;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003101546;CEPE Croix de Bertault;12.0;86284;VERNON;86;75;;;;2022-08-22;2023-09-02;;En exploitation;Autorisation;Autorisé;;Aucun;CEPE TERRIER DE LA POINTE;42337933800035;
0003101922;Parc éolien de Berceronne;9.0;86116;JAZENEUIL;86;75;;;;2021-09-01;2022-07-21;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003102024;FERME EOLIENNE DE ST MARD;46.8;17359;ST MARD;17;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003102033;CENTRALE EOLIENNE LA PLAINE DES FIEFS;33.6;17166;FORGES;17;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003102050;Ferme Eolienne de St Fraigne;28.8;16317;ST FRAIGNE;16;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003102059;GOURVILLETTE ENERGIES;13.8;17180;GOURVILLETTE;17;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003102136;CENTRALE EOLIENNE DE LA FORGE;12.0;87097;VAL D'ISSOIRE;87;75;;;;2023-09-04;2024-12-09;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003102196;Bandiat-Tardoire;24.0;16406;MOULINS-SUR-TARDOIRE;16;75;;;;;;;;Autorisation;En instruction;;Aucun;Ferme Eolienne de Bandiat-Tardoire (SAME;81535798300023;
0003102196;Bandiat-Tardoire;24.0;16323;SAINT-GERMAIN-DE-MONTBRON;16;75;;;;;;;;Autorisation;En instruction;;Aucun;Ferme Eolienne de Bandiat-Tardoire (SAME;81535798300023;
0003102196;Bandiat-Tardoire;24.0;16421;VOUTHON;16;75;;;;;;;;Autorisation;En instruction;;Aucun;Ferme Eolienne de Bandiat-Tardoire (SAME;81535798300023;
0003102200;La Couture Energie;31.5;16194;LUPSAULT;16;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003102200;La Couture Energie;31.5;16248;ORADOUR;16;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003102221;FERME EOLIENNE DE ST JEAN DE LIVERSAY;18.0;17349;SAINT-JEAN-DE-LIVERSAY;17;75;;;;2024-10-01;2025-10-01;;En construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003102222;FERME EOLIENNE DES TERRES DU PRE RENE;18.0;17464;VERGNE;17;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003102222;FERME EOLIENNE DES TERRES DU PRE RENE;18.0;17474;VILLENEUVE-LA-COMTESSE;17;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003102230;Ferme Eolienne de Villegats;9.6;16110;COURCOME;16;75;;;;2019-11-12;2021-02-16;;En exploitation;Autorisation;Autorisé;;Aucun;Ferme Eolienne de Villegats;81937069300023;
0003102237;Eoliennes des portes de Brame Benaize;18.0;87061;DROUX;87;75;;;;2023-02-15;2024-11-10;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003102237;Eoliennes des portes de Brame Benaize;18.0;87089;MAGNAC-LAVAL;87;75;;;;2023-02-15;2024-11-10;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003102270;Les Bruyères;17.25;23092;GLENIC;23;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003102292;FERME EOLIENNE DE CHAMBON PUYRAVAULT;28.8;17080;CHAMBON;17;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003102292;FERME EOLIENNE DE CHAMBON PUYRAVAULT;28.8;17293;PUYRAVAULT;17;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003102296;Parc éolien de Chasseneuil;12.0;16085;CHASSENEUIL-SUR-BONNIEURE;16;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0003102389;CENTRALE EOLIENNE LARGEASSE;17.0;79147;LARGEASSE;79;75;;;;2022-09-01;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003102392;SAINT SECONDIN ENERGIES;12.0;86034;BOURESSE;86;75;;;;2021-08-01;2022-09-23;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003102392;SAINT SECONDIN ENERGIES;12.0;86248;ST SECONDIN;86;75;;;;2021-08-01;2022-09-23;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003102398;FERME EOLIENNE DE FEUILLADE- SOUFFRIGNAC;10.2;16137;FEUILLADE;16;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003102398;FERME EOLIENNE DE FEUILLADE- SOUFFRIGNAC;10.2;16372;SOUFFRIGNAC;16;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003102402;CENTRALE EOLIENNE DES CHAGNASSES;25.2;17132;CRAMCHABAN;17;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003102403;CROIX DE MEROTTE;12.0;86159;MILLAC;86;75;;;;2021-07-26;;;En construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003102424;PARC EOLIEN N°1 DES COLLINES DU SUD GUER;13.2;23201;SAINT-HILAIRE-LA-PLAINE;23;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003102826;EOLIENNES DE CHAMPAGNAC;13.8;19040;CHAMPAGNAC-LA-PRUNE;19;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0003102826;EOLIENNES DE CHAMPAGNAC;13.8;19235;SAINT-PAUL;19;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0003102861;Ferme éolienne de Saint Secondin;18.0;86248;ST SECONDIN;86;75;;;;2023-02-20;;;En construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003102912;Parc éolien de Breuillac;15.0;79334;VAL-DU-MIGNON;79;75;;;;2021-08-02;2023-04-04;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003103079;FERME EOLIENNE DES PATIS AUX CHEVAUX;25.2;79005;AIRVAULT;79;75;;;;2021-08-23;2022-10-18;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003103079;FERME EOLIENNE DES PATIS AUX CHEVAUX;25.2;79134;GLENAY;79;75;;;;2021-08-23;2022-10-18;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003103126;Ferme éolienne de Leigné-les-bois;14.0;86125;LEIGNE LES BOIS;86;75;;;;2018-08-13;2020-02-15;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003103168;Ferme eolienne de Saint-Maurice;17.0;79280;SAINT MAURICE ETUSSON;79;75;;;;2021-08-24;2024-06-27;;En exploitation;Autorisation;Autorisé;;Aucun;FERME EOLIENNE DE SAINT-MAURICE (SASU);81957230600028;
0003103208;Parc éolien de la Vallée;27.0;17149;LES EDUTS;17;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003103346;Centrale Eolienne du Mont de Transet;10.8;23122;MANSAT-LA-COURRIERE;23;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003103346;Centrale Eolienne du Mont de Transet;10.8;23253;THAURON;23;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003103360;Ferme éolienne de la Chapelle Bâton;25.2;86055;LA CHAPELLE-BATON;86;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003103387;Parc éolien des Terrages;12.0;86192;PLAISANCE;86;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003103404;ENERGIE DEUX-SEVRES;18.0;79077;BEUGNON-THIREUIL;79;75;;;;2021-06-30;2023-06-09;;En exploitation;Autorisation;Autorisé;;Aucun;ENERGIE DEUX-SEVRES;49773334500076;
0003103404;ENERGIE DEUX-SEVRES;18.0;79263;SAINT-LAURS;79;75;;;;2021-06-30;2023-06-09;;En exploitation;Autorisation;Autorisé;;Aucun;ENERGIE DEUX-SEVRES;49773334500076;
0003103580;Ferme éolienne de Blanzay SAS;37.8;86029;BLANZAY;86;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003103659;Ferme éolienne d'Availles Limouzine SAS;18.0;86015;AVAILLES LIMOUZINE;86;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003103660;PARC EOLIEN DU MOULIN A VENT (NEOEN);15.6;87057;DOMPIERRE-LES-EGLISES;87;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003103660;PARC EOLIEN DU MOULIN A VENT (NEOEN);15.6;87206;VILLEFAVARD;87;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003103721;Parc éolien de Bersac-sur-Rivalier;14.4;87013;BERSAC-SUR-RIVALIER;87;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003103762;SARL CHAMPS GAZANIA;9.2;24271;MILHAC-DE-NONTRON;24;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0003103836;CEPE CROIX DE L'ERABLE;12.0;86244;SAINT-SAUVANT;86;75;;;;2022-08-29;2023-08-31;;En exploitation;Autorisation;Autorisé;;Aucun;CEPE CROIX DE L'ERABLE;83245590100039;
0003103983;La Boixe;8.8;16024;AUSSAC VADALLE;16;75;;;;2022-05-05;2023-12-06;;En exploitation;Autorisation;Autorisé;;Aucun;SOCIETE DU PARC EOLIEN D'AUSSAC;82453891200026;
0003104021;Ferme éolienne de la Besse;12.6;16096;CHERVES-CHATELARS;16;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003104021;Ferme éolienne de la Besse;12.6;16183;LESIGNAC-DURAND;16;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003104078;Ferme éolienne de Pamproux;10.0;79201;PAMPROUX;79;75;;;;2011-10-06;2012-04-03;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003104159;LANDES DES VERRINES;11.0;87041;CHATEAUPONSAC;87;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003104159;LANDES DES VERRINES;11.0;87180;SAINT-SORNIN-LEULAC;87;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003104251;Parc éolien de la Plaine de Beauvais;21.6;86055;LA CHAPELLE-BATON;86;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003104251;Parc éolien de la Plaine de Beauvais;21.6;86189;PAYROUX;86;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003104264;SVNC Energie France;37.4;86104;GENOUILLE;86;75;;;;2022-10-24;2024-01-19;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003104264;SVNC Energie France;37.4;16054;LE BOUCHAGE;16;75;;;;2022-10-24;2024-01-19;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003104264;SVNC Energie France;37.4;86136;LIZANT;86;75;;;;2022-10-24;2024-01-19;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003104264;SVNC Energie France;37.4;16242;NANTEUIL EN VALLEE;16;75;;;;2022-10-24;2024-01-19;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003104264;SVNC Energie France;37.4;86266;SURIN;86;75;;;;2022-10-24;2024-01-19;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003104264;SVNC Energie France;37.4;16378;TAIZE-AIZIE;16;75;;;;2022-10-24;2024-01-19;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003104331;BRANDES DE L'OZON NORD;18.0;86245;SENILLE ST SAUVEUR;86;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003104502;Parc éolien du Mirebalais;31.5;86160;MIREBEAU;86;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Parc éolien du Mirebalais SAS;;2023-07-21
0003104502;Parc éolien du Mirebalais;31.5;86271;THURAGEAU;86;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Parc éolien du Mirebalais SAS;;2023-07-21
0003104741;CPENR de Bena;13.5;86068;CHAUNAY;86;75;;;;2022-09-01;2024-03-25;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003104838;CHAMPS JATROPHA;12.0;79189;NANTEUIL;79;75;;;;;;;;Autorisation;En instruction;;Aucun;CHAMPS JATROPHA;84439677000027;
0003104845;PARC EOLIEN DE ST SULPICE LES FEUILLES;15.9;87182;SAINT-SULPICE-LES-FEUILLES;87;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003104856;FERME EOLIENNE DES PATUREAUX;12.6;86234;ST MARTIN L ARS;86;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003104915;CPENR Les PLans_Parc éolien;13.5;16110;COURCOME;16;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003104915;CPENR Les PLans_Parc éolien;13.5;16136;LA FAYE;16;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003104917;CPENR Les Galaçées;13.5;16110;COURCOME;16;75;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003105118;PE DES QUATRE CHEMINS ;19.2;87007;BALLEDENT;87;75;;;;;;;;Autorisation;En instruction;;Aucun;PE DES QUATRE CHEMINS (VALECO);;2023-07-21
0003105118;PE DES QUATRE CHEMINS ;19.2;87041;CHATEAUPONSAC;87;75;;;;;;;;Autorisation;En instruction;;Aucun;PE DES QUATRE CHEMINS (VALECO);;2023-07-21
0003105411;PARC EOLIEN DE ST SYMPHORIEN SUR COUZE;10.8;87128;SAINT-PARDOUX-LE-LAC;87;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003105531;PE DE LA ROCHE;24.0;87160;SAINT-LEGER-MAGNAZEIX;87;75;;;;;;;;Autorisation;En instruction;;Aucun;PE DE LA ROCHE (VALECO);84131901500019;2023-07-21
0003105541;EE SUD VIENNE;19.2;86052;CHAMPAGNE-SAINT-HILAIRE;86;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003105541;EE SUD VIENNE;19.2;86141;MAGNE;86;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003105890;Parc éolien d'Etusson;12.0;79280;SAINT MAURICE ETUSSON;79;75;;;;;;;;Autorisation;En instruction;;Aucun;Parc éolien d'Etusson SNC;;
0003106107;FERME EOLIENNE DE MAZEROLLES;16.8;86153;MAZEROLLES;86;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0003106153;Parc éolien de Cassini;30.55;23165;ROYERE-DE-VASSIVIERE;23;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003106174;Parc éolien de la Foye;16.8;79301;SAINT-VINCENT-LA-CHATRE;79;75;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003201072;FERME EOLIENNE D ANDELAROCHE;9.0;03004;ANDELAROCHE;03;84;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003201085;Parc eolien Dionay saint antoine l'abbay;32.6;38347;ROYBON;38;84;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003201085;Parc eolien Dionay saint antoine l'abbay;32.6;38359;ST ANTOINE L ABBAYE;38;84;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003201837;Vanosc Energie;18.0;07333;VANOSC;07;84;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003201884;BORALEX DEUX CHAISES ET LE THEIL;17.25;03099;DEUX-CHAISES;03;84;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003201884;BORALEX DEUX CHAISES ET LE THEIL;17.25;03281;LE THEIL;03;84;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003201966;Parc eolien de Chambaran Montfalcon;30.0;38255;MONTFALCON;38;84;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003201966;Parc eolien de Chambaran Montfalcon;30.0;38379;SAINT-CLAIR-SUR-GALAURE;38;84;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003202366;PARC EOLIEN DE BRANSAT;22.4;03038;BRANSAT;03;84;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0003202372;FERME EOLIENNE DE L ALGOUX;15.6;15147;PARLAN;15;84;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003202372;FERME EOLIENNE DE L ALGOUX;15.6;15166;ROUMEGOUX;15;84;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003202372;FERME EOLIENNE DE L ALGOUX;15.6;15214;ST SAURY;15;84;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003202767;Parc éolien des Monts d'Eole;14.4;69102;JOUX;69;84;;;;;;;;Autorisation;En instruction;;Aucun;CEPE ENTRE LOIRE ET RHONE;;2023-07-21
0003202767;Parc éolien des Monts d'Eole;14.4;42128;MACHEZAL;42;84;;;;;;;;Autorisation;En instruction;;Aucun;CEPE ENTRE LOIRE ET RHONE;;2023-07-21
0003202767;Parc éolien des Monts d'Eole;14.4;42213;SAINT-CYR-DE-VALORGES;42;84;;;;;;;;Autorisation;En instruction;;Aucun;CEPE ENTRE LOIRE ET RHONE;;2023-07-21
0003202770;Parc eolien de Saint Triviers de Courtes;12.0;01388;SAINT-TRIVIER-DE-COURTES;01;84;;;;;;;;Autorisation;En instruction;;Aucun;Parc eolien de Saint Trivier de Courtes - Soully d'Air;88823249300021;
0003203066;Parc eolien Montagne Ardechoise Nord 3;9.0;07136;LAVEYRUNE;07;84;;;;2015-09-21;2017-05-17;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003203066;Parc eolien Montagne Ardechoise Nord 3;9.0;07137;LAVILLATTE;07;84;;;;2015-09-21;2017-05-17;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003203365;CPENR DE SAINT-NICOLAS-DES-BIEFS NORD;12.6;03248;ST NICOLAS DES BIEFS;03;84;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003204156;CPENR DE LASTIC;18.0;63191;LASTIC;63;84;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
